2823, 17, False, True, False, 0, 0, 0, 0, 0, 2, "None", "A Little", 0, True, "Solid Light (Disabled)", "Couldn't get high enough to start on the second bar", ""
3751, 18, True, False, False, 0, 0, 0, 0, 0, 0, "None", "None", 0, False, "No Problems", "", ""
6420, 18, False, True, False, 1, 0, 0, 9, 0, 4, "None", "None", 4, True, "No Problems", "", ""
4624, 18, False, True, True, 2, 0, 0, 5, 1, 3, "None", "None", 2, True, "No Problems", "", ""
2052, 18, False, True, False, 2, 0, 0, 15, 0, 3, "None", "None", 4, True, "No Problems", "No comment", ""
2500, 18, False, True, False, 0, 0, 0, 0, 1, 0, "None", "A Lot", 0, True, "No Problems", "", ""
3630, 18, False, True, False, 4, 0, 0, 13, 1, 2, "None", "None", 3, False, "No Problems", "Fast cycle time", "9"
3202, 19, False, True, False, 1, 0, 0, 0, 0, 1, "None", "None", 0, False, "Major Hardware Failure", "Can't pickup balls ", ""
5434, 19, False, True, True, 2, 0, 0, 7, 0, 1, "None", "None", 4, True, "No Problems", "No comment", ""
2169, 19, False, True, False, 1, 0, 1, 3, 0, 2, "None", "None", 4, True, "No Problems", "", ""
8787, 19, False, True, False, 0, 0, 0, 0, 3, 1, "None", "None", 2, False, "No Problems", "Intake mangled during match", "2"
3871, 19, False, True, True, 0, 1, 0, 0, 1, 0, "None", "None", 0, True, "No Problems", "", ""
3026, 19, False, True, False, 1, 0, 0, 4, 0, 1, "None", "None", 0, False, "Solid Light (Disabled)", "", ""
2879, 20, False, True, False, 0, 0, 0, 0, 0, 0, "None", "A Little", 2, True, "No Problems", "", ""
2846, 20, False, True, False, 0, 1, 0, 5, 0, 1, "None", "None", 2, True, "No Problems", "No comment", ""
7068, 20, False, True, True, 1, 0, 1, 2, 0, 4, "None", "None", 2, True, "No Problems", "", ""
7257, 20, False, True, False, 1, 0, 0, 0, 0, 2, "None", "None", 0, False, "No Problems", "Teammates in the way for climbing", ""
7038, 20, False, False, False, 1, 0, 0, 0, 0, 1, "None", "None", 1, True, "Solid Light (Disabled)", "Bot battery died bot disable bot recovery", "They fix bot with Ouija magic"
2498, 20, False, True, False, 0, 0, 0, 0, 1, 9, "None", "None", 2, False, "No Problems", "Somehow obtained at fucking triple mid climb through dangerous means, good cycle time if figure out shooter", "4"
